Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS)
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;7;N;320;;;31
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;9;N;319;;;31
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;11;N;315;;;32
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;13;N;311;;;33
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;15;N;305;;;33
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;17;N;297;;;33
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;20;N;291;;;33
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;23;N;288;;;33
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;50;Y;723;27;N;285;;;34
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;N;;;N;277;;;15
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;0.167;N;330;;;24
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;0.333;N;328;;;27
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;0.5;N;345;;;28
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;0.667;N;344;;;29
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;1;N;340;;;29
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;1.5;N;338;;;30
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;2;N;337;;;31
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;3;N;336;;;31
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;4;N;333;;;32
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;5;N;330;;;32
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;7;N;324;;;33
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;9;N;320;;;33
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;11;N;319;;;34
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;13;N;315;;;34
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;15;N;313;;;35
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;17;N;306;;;35
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;20;N;298;;;35
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;23;N;293;;;35
Cu-6Ni-1.0Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;4;80;Y;723;27;N;291;;;36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;N;;;N;274;;;16
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;0.5;N;344;;;24
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;1;N;341;940;1090;26
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;2;N;338;;;27
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;5;N;334;;;29
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;8;N;326;;;30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;9;N;;;;30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;13;N;320;;;
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;17;N;311;;;31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;723;20;N;305;;;31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;N;;;N;282;;;17
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;0.5;N;318;;;26
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;1;N;313;;;28
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;2;N;285;;;30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;5;N;266;;;31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;8;N;;;;32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;9;N;198;;;
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;15;N;179;;;33
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1243;6;50;Y;773;20;N;172;;;33
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;55;Y;723;0.2167;Y;381;;1156;25
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;673;0.17;Y;371;;;21
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;673;0.5;Y;382;;;23
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;673;1;Y;360;;;23
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;673;2;Y;353;;;24
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;723;0.17;Y;373;;;25
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;723;0.5;Y;359;;;26
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;723;1;Y;349;;;28
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;723;2;Y;343;;;29
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;773;0.16;Y;299;;;28
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;773;0.5;Y;287;;;28
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;773;1;Y;273;;;29
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;60;Y;773;2;Y;259;;;30
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;0.17;Y;386;;;12
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;0.15;Y;370;;;13
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;1;Y;365;;;13
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;2;Y;363;;;14
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;0.17;Y;351;;;18
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;0.5;Y;345;;;18
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;1;Y;342;;;19
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;2;Y;325;;;20
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;0.17;Y;285;;;17
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;0.5;Y;267;;;17
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;1;Y;250;;;18
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;2;Y;219;;;18
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;0.17;Y;357;;;21
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;0.5;Y;359;;;23
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;1;Y;362;;;24
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;1.5;Y;363;;;
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;2;Y;362;;;24
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;673;3;Y;353;;;25
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;0.17;Y;361;;;25
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;0.5;Y;373;;;27
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;1;Y;351;;;28
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;1.5;Y;343;;;
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;2;Y;342;;;29
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;723;3;Y;311;;;29
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;0.17;Y;331;;;27
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;0.5;Y;304;;;29
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;1;Y;284;;;30
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;1.5;Y;266;;;
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;2;Y;227;;;32
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;80;Y;773;3;Y;192;;;32
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;N;;;N;198;;;18
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.083;N;208;;;23
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.25;N;222;;;25
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.5;N;232;;;28
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.75;N;238;;;30
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;1;N;244;;;31
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;1.5;N;244;;;33
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;2;N;243;;;35
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;3;N;244;;;37
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;4;N;241;;;39
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;5;N;234;;;40
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;6;N;231;;;42
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;8;N;217;;;46
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.083;N;227;;;27
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.25;N;239;;;32
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.5;N;248;;;36
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.75;N;248;;;38
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;1;N;247;;;39
Cu-6Ni-1Si-0.5Al;Cu-Ni-Si alloys;92.25;0.5;0;0;0;0;0;0;0.1;0;0;0;0.15;0;0;0;0;6;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;1.5;N;244;;;42
